Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
3	Dictator	PC	0	470.5225	n/a	n/a
3	Ultimatum	PC	50	620.6894	0	0
3	Dictator	Person	0	470.5225	n/a	n/a
3	Ultimatum	PC	40	754.171	0	0
3	Dictator	PC	0	887.6526	n/a	n/a
3	Ultimatum	PC	30	503.8929	8	40
3	Dictator	PC	n/a	NaN	n/a	n/a
3	Ultimatum	Person	30	1288.0975	8	40
3	Dictator	PC	0	403.7817	n/a	n/a
3	Dictator	PC	0	770.8562	n/a	n/a
4	Ultimatum	Person	40	387.0965	2	10
4	Dictator	Person	0	620.6894	n/a	n/a
4	Dictator	Person	0	804.2266	n/a	n/a
4	Ultimatum	Person	50	587.3189	0	0
4	Ultimatum	PC	50	604.0041	0	0
4	Dictator	Person	0	604.0041	n/a	n/a
4	Ultimatum	PC	50	553.9485	0	0
4	Ultimatum	Person	50	620.6894	0	0
4	Dictator	PC	0	854.2822	n/a	n/a
4	Dictator	Person	0	503.8929	n/a	n/a
4	Ultimatum	PC	50	420.4669	0	0
4	Ultimatum	Person	50	1638.4868	0	0
4	Dictator	Person	0	470.5225	n/a	n/a
4	Dictator	Person	0	337.0409	n/a	n/a
4	Ultimatum	PC	50	353.7261	0	0
4	Dictator	PC	0	420.4669	n/a	n/a
4	Ultimatum	PC	50	520.5781	0	0
4	Dictator	PC	0	487.2077	n/a	n/a
4	Ultimatum	PC	50	1421.5792	0	0
4	Dictator	PC	0	954.3934	n/a	n/a
2	Ultimatum	Person	50	470.5225	0	0
2	Ultimatum	PC	50	387.0965	0	0
2	Ultimatum	PC	50	503.8929	0	0
2	Dictator	PC	0	437.1521	n/a	n/a
2	Ultimatum	Person	50	403.7817	0	0
2	Dictator	Person	0	770.8562	n/a	n/a
2	Ultimatum	PC	50	553.9485	0	0
2	Dictator	Person	0	337.0409	n/a	n/a
2	Ultimatum	PC	50	737.4858	0	0
2	Ultimatum	PC	50	1087.8751	0	0
2	Ultimatum	Person	50	687.4302	0	0
2	Dictator	PC	0	520.5781	n/a	n/a
2	Dictator	PC	0	687.4302	n/a	n/a
2	Ultimatum	Person	50	637.3746	0	0
2	Dictator	PC	0	503.8929	n/a	n/a
2	Ultimatum	PC	50	387.0965	0	0
2	Dictator	PC	0	387.0965	n/a	n/a
2	Dictator	PC	0	470.5225	n/a	n/a
2	Dictator	PC	0	570.6337	n/a	n/a
2	Dictator	Person	0	520.5781	n/a	n/a
6	Ultimatum	Person	50	470.5225	0	0
6	Ultimatum	Person	50	787.5414	0	0
6	Ultimatum	PC	50	320.3557	0	0
6	Ultimatum	PC	50	420.4669	0	0
6	Dictator	PC	0	403.7817	n/a	n/a
6	Ultimatum	PC	50	453.8373	0	0
6	Dictator	PC	0	503.8929	n/a	n/a
6	Dictator	PC	0	320.3557	n/a	n/a
6	Ultimatum	PC	50	1288.0975	0	0
6	Dictator	PC	0	987.7639	n/a	n/a
6	Dictator	Person	0	737.4858	n/a	n/a
6	Ultimatum	Person	50	637.3746	0	0
6	Dictator	Person	n/a	NaN	n/a	n/a
6	Ultimatum	PC	50	587.3189	0	0
6	Dictator	PC	0	470.5225	n/a	n/a
6	Ultimatum	Person	50	921.023	0	0
6	Dictator	PC	0	553.9485	n/a	n/a
6	Dictator	Person	0	1321.4679	n/a	n/a
6	Dictator	PC	0	553.9485	n/a	n/a
6	Ultimatum	PC	50	520.5781	0	0
